StopId,Code,Name,StopType,Zone,Ward,AddressNo,Street,SupportDisability,Status,Lng,Lat,Search,Routes,RouteId,RouteVarId
3710,Q9 149,Trường mầm non Tuổi Hồng,Trụ dừng,Quận 9,Phường Tăng Nhơn Phú A,361 (Đối diện 355-357),Man Thiện,,Đang khai thác,106.795515,10.850772,TmnTH 361(d355-357) MT,76,116,1
3711,Q9 148,Chung Cư C3,Trụ dừng,Quận 9,Phường Tăng Nhơn Phú A,251-253,Man Thiện,,Đang khai thác,106.790886,10.8533,CCC 251-253 MT,76,116,1
3712,Q9 147,Học viện Chính trị - Hành chính,Trụ dừng,Quận 9,,Học viện Chính trị - Hành chính,Man Thiện,,Đang khai thác,106.787721,10.850761,HvCt-Hc HvCt-Hc MT,76,116,1
3713,Q9 146,Học Viện Bưu chính,Trụ dừng,Quận 9,,Học viện CN BC-VT,Man Thiện,,Đang khai thác,106.787147,10.848164,HVBc HvCB MT,76,116,1
3714,Q9 145,Ngã 3 Lê Văn Việt,Trụ dừng,Quận 9,,19-21,Man Thiện,,Đang khai thác,106.786605,10.845593,N3LVV 19-21 MT,76,116,1
1537,Q9 106,Chợ Hiệp Phú,Ô sơn,Quận 9,Phường Hiệp Phú,241-243 (249),Lê Văn Việt,,Đang khai thác,106.784084,10.84427,CHP 241-243( LVV,"141, 55, 56, 61-1, 76, 99",116,1
1534,Q9 107,Trạm y tế Phường Hiệp Phú,Trụ dừng,Quận 9,Phường Hiệp Phú,189-191,Lê Văn Việt,,Đang khai thác,106.781723,10.844381,TytPHP 189-191 LVV,"141, 55, 56, 61-1, 76, 99",116,1
1536,Q9 091,Nhà sách Thành Nghĩa,Trụ dừng,Quận 9,,Đối diện 140-142,Lê Văn Việt,,Đang khai thác,106.780377,10.845176,NsTN Dd140-142 LVV,"141, 55, 56, 57, 61-1, 76",116,1
1539,Q9 109,Bệnh viện 7C-Trường Quân y 2,Ô sơn,Quận 9,,91-93-95,Lê Văn Việt,,Đang khai thác,106.777512,10.846799,Bv7C-TruongQy2 91-93-95 LVV,"141, 55, 56, 57, 61-1, 76",116,1
1538,Q9 110,Siêu thị Coopmart,Trụ dừng,Quận 9,Phường Hiệp Phú,21 (17-19),Lê Văn Việt,,Đang khai thác,106.775045,10.848411,StC 21( LVV,"141, 55, 56, 57, 61-1, 76",116,1
494,Q9 218,Công an Quận 9,Nhà chờ,Quận 9,,Công an Quận 9,Xa Lộ Hà Nội,,Đang khai thác,106.775066,10.849966,CaQ9 CaQ9 XLHN,"06, 08, 150, 30, 52, 60-3, 60-4, 76",116,1
498,Q9 219,Chợ chiều,Trụ dừng,Quận 9,Phường Hiệp Phú,Kế 830 (Chợ Chiều),Xa Lộ Hà Nội,,Đang khai thác,106.780474,10.853511,Cc K830(C XLHN,"08, 150, 52, 60-3, 76",116,1
7159,Q9 281,Trạm Hutech - Khu Công nghệ cao,Nhà chờ,Quận 9,Phường Hiệp Phú,Trước Trung tâm Đào tạo NL CLC Hutech,Song hành phải Xa Lộ Hà Nội,Có,Đang khai thác,106.785382,10.856398,TH-KCnc TTtDtNCH ShpXLHN,"06, 08, 10, 150, 30, 52, 60-4, 76",116,1
495,Q9 220,Khu Công nghệ cao quận 9,Nhà chờ,Quận 9,,Khu công nghệ cao,Xa Lộ Hà Nội,,Đang khai thác,106.788869,10.858511,KCncq9 Kcnc XLHN,"06, 08, 150, 30, 52, 60-3, 60-4, 76",116,1
536,Q9 221,Cầu Vượt Trạm 2,Nhà chờ,Quận 9,,Tiệm vàng Kim Lợi,Quốc lộ 1,,Đang khai thác,106.797538,10.863595,CVT2 TvKL Ql1,"08, 150, 19, 30, 33, 53, 60-1, 60-2, 60-3, 76, 93",116,1
537,Q9 223,Suối Tiên,Trụ dừng,Quận 9,Phường Tân Phú,Suối Tiên,Quốc lộ 1,,Đang khai thác,106.802081,10.866113,ST ST Ql1,"08, 150, 19, 30, 33, 53, 60-1, 60-2, 60-3, 76, 93, 99",116,1
3715,Q9 057,Nghĩa trang liệt sĩ Tp.HCM,Trụ dừng,Quận 9,Phường Tân Phú,14-18,D400,,Đang khai thác,106.809028,10.871371,NtlsT 14-18 D,76,116,1
3716,Q9 058,Ngã ba Lâm Viên 1,Trụ dừng,Quận 9,Phường Tân Phú,124,D400,,Đang khai thác,106.812891,10.87037,NbLV1 124 D,76,116,1
3717,Q9 266,Đường Hoàng Hữu Nam,Ô sơn,Quận 9,,kế 474,Hoàng Hữu Nam,,Đang khai thác,106.814522,10.87185,DHHN k474 HHN,76,116,1
7695,BX 33,Bến xe Miền Đông mới,Bến xe,Quận 9,Phường Long Bình,Bến xe Miền Đông mới,Quốc lộ 1,Có,Đang khai thác,106.814865,10.880405,BxMDm BxMDm Ql1,"55, 76, 93",116,1
3675,BX 78,Bến xe buýt Cần Giờ,Bến xe,Huyện Cần Giờ,Thị trấn Cần Thạnh,BẾN XE BUÝT CẦN GIỜ,Đào Cử,,Đang khai thác,106.964441,10.410474,BxbCG BXBCG DC,"75, 77, 90",115,232
3678,HCG 021,Ngã Tư 30/4,Nhà chờ,Huyện Cần Giờ,,Ngã tư 30/4,Duyên Hải,,Đang khai thác,106.919551,10.395621,NT30/4 Nt30/4 DH,"75, 90",115,232
3680,HCG 019,Cây xăng Đức Thanh,Nhà chờ,Huyện Cần Giờ,,Cây xăng Đức Thanh,Duyên Hải,,Đang khai thác,106.916596,10.395326,CxDT CxDT DH,"75, 77, 90",115,232
3679,HCG 016,Ngã ba Đảo Khỉ,Nhà chờ,Huyện Cần Giờ,,Đ/d Ngã ba Đảo Khỉ,Rừng Sác,,Đang khai thác,106.898652,10.407329,NbDK DNbDK RS,"75, 90",115,232
3683,HCG 018,UBND Xã Long Hòa,Nhà chờ,Huyện Cần Giờ,,Đ/d Ủy ban nhân dân xã Long Hòa,Rừng Sác,,Đang khai thác,106.910974,10.397151,UXLH D?bndxLH RS,"75, 90",115,232
3681,HCG 013,Trạm tăng áp Số 3,Nhà chờ,Huyện Cần Giờ,,Trạm tăng áp số 3,Rừng Sác,,Đang khai thác,106.879994,10.476882,TtaS3 Ttas3 RS,"75, 90",115,232
3684,HCG 011,Ngã 3 Lý Nhơn,Nhà chờ,Huyện Cần Giờ,Xã Lý Nhơn,Ngã 3 Lý Nhơn,Rừng Sác,,Đang khai thác,106.828694,10.56135,N3LN N3LN RS,"128, 75, 90",115,232
3682,HCG 010,Ngã 3 An Thời Đông,Nhà chờ,Huyện Cần Giờ,Xã An Thới Đông,Đ/d Ngã 3 An Thời Đông,Rừng Sác,,Đang khai thác,106.824934,10.575751,N3ATD DN3ATD RS,"128, 75, 90",115,232
3685,HCG 007,Ngã 3 Tam Thôn Hiệp,Nhà chờ,Huyện Cần Giờ,Xã Tam Thôn Hiệp,Ngã 3 Tam Thôn Hiệp,Rừng Sác,,Đang khai thác,106.824751,10.587932,N3TTH N3TTH RS,"75, 90",115,232
3687,HCG 005,Ngã 3 Bà Xán,Nhà chờ,Huyện Cần Giờ,Xã Bình Khánh,Đường vào nghĩa trang Bình Khánh,Rừng Sác,,Đang khai thác,106.818722,10.614081,N3BX DvntBK RS,"75, 90",115,232
3686,HCG 004,Trường TH Cây Cui,Nhà chờ,Huyện Cần Giờ,,Đ/d Trường tiểu học Cay Cui,Rừng Sác,,Đang khai thác,106.809146,10.620371,TTCC DTthCC RS,"75, 90",115,232
3688,HCG 002,UBND xã Bình Khánh,Nhà chờ,Huyện Cần Giờ,Xã Bình Khánh,Đ/d UBND xã Bình Khánh,Rừng Sác,,Đang khai thác,106.787919,10.643785,UxBK DUxBK RS,"75, 90",115,232
2174,HNB 111,Phà Bình Khánh,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,2919,Huỳnh Tấn Phát,,Đang khai thác,106.765426,10.673856,PBK 2919 HTP,"20, 75",115,232
3689,HNB 017,Trường Lê Văn Hưu,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,2749,Huỳnh Tấn Phát,,Đang khai thác,106.759847,10.675985,TLVH 2749 HTP,"20, 75",115,232
2176,HNB 018,Việt Long Sài Gòn,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,817,Huỳnh Tấn Phát,,Đang khai thác,106.757594,10.676882,VLSG 817 HTP,"20, 75",115,232
2177,HNB 019,Ủy ban xã Phú Xuân,Nhà chờ,Huyện Nhà Bè,Xã Phú Xuân,2461,Huỳnh Tấn Phát,,Đang khai thác,106.754354,10.678115,?bxPX 2461 HTP,"20, 75",115,232
1141,HNB 020,Công Tiến Thọ,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,2479 (19/8B),Huỳnh Tấn Phát,,Đang khai thác,106.75071,10.679507,CTT 2479( HTP,"110, 20, 75",115,232
1143,HNB 021,Đào Tông Nguyên,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,23/3,Huỳnh Tấn Phát,,Đang khai thác,106.746994,10.681985,DTN 23/3 HTP,"110, 20, 75",115,232
1142,HNB 022,Chùa Pháp Võ,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,27/1B,Huỳnh Tấn Phát,,Đang khai thác,106.745476,10.684125,CPV 27/1B HTP,"110, 20, 75",115,232
1144,HNB 023,Ngân hàng Agribank,Nhà chờ,Huyện Nhà Bè,Thị trấn Nhà Bè,18,Huỳnh Tấn Phát,,Đang khai thác,106.743202,10.687393,NhA 18 HTP,"110, 20, 75",115,232
1145,HNB 024,Chùa Lá,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,2213,Huỳnh Tấn Phát,,Đang khai thác,106.741909,10.68996,CL 2213 HTP,"110, 20, 75",115,232
1146,HNB 025,Trường Lâm Văn Bền,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,638,Huỳnh Tấn Phát,,Đang khai thác,106.740723,10.693397,TLVB 638 HTP,"110, 20, 75",115,232
1148,HNB 026,Nha khoa Khánh Minh,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,1758,Huỳnh Tấn Phát,,Đang khai thác,106.738996,10.698273,NkKM 1758 HTP,"110, 20, 75",115,232
1150,HNB 027,Công An Thị Trấn Nhà Bè,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,2049,Huỳnh Tấn Phát,,Đang khai thác,106.740026,10.695332,CATTNB 2049 HTP,"110, 20, 75",115,232
1364,Q7 023,Phạm Hữu Lầu,Trụ dừng,Quận 7,Phường Phú Mỹ,1697-1699,Huỳnh Tấn Phát,,Đang khai thác,106.737649,10.705547,PHL 1697-1699 HTP,"139, 20, 75",115,232
1363,Q7 024,Chùa Pháp Hoa,Trụ dừng,Quận 7,Phường Phú Mỹ,Đối diện 1442 (1611),Huỳnh Tấn Phát,,Đang khai thác,106.737381,10.708926,CPH Dd1442( HTP,"139, 20, 75",115,232
1367,Q7 025,An Chánh Dương,Trụ dừng,Quận 7,Phường Phú Mỹ,1543,Huỳnh Tấn Phát,,Đang khai thác,106.737242,10.711134,ACD 1543 HTP,"139, 20, 75",115,232
1365,Q7 026,Trường Ngô Quyền,Trụ dừng,Quận 7,Phường Phú Mỹ,1424 (1503/7),Huỳnh Tấn Phát,,Đang khai thác,106.737177,10.712795,TNQ 1424( HTP,"139, 20, 75",115,232
2175,Q7 027,Hoàng Quốc Việt,Trụ dừng,Quận 7,Phường Phú Mỹ,1393-1395,Huỳnh Tấn Phát,,Đang khai thác,106.737081,10.714624,HQV 1393-1395 HTP,"20, 75",115,232
2178,Q7 028,Nhà sách Nguyễn Văn Cừ,Trụ dừng,Quận 7,Phường Phú Mỹ,Đối diện 1260,Huỳnh Tấn Phát,,Đang khai thác,106.736974,10.716732,NsNVC Dd1260 HTP,"20, 75",115,232
2179,Q7 029,Trường Nguyễn Văn Hưởng,Trụ dừng,Quận 7,Phường Phú Mỹ,1255,Huỳnh Tấn Phát,,Đang khai thác,106.736882,10.718656,TNVH 1255 HTP,"20, 75",115,232
2180,Q7 030,Ban chỉ huy quân sự Quận 7,Trụ dừng,Quận 7,Phường Phú Mỹ,1193,Huỳnh Tấn Phát,,Đang khai thác,106.73656,10.721054,BchqsQ7 1193 HTP,"20, 75",115,232
2181,Q7 031,Mầm non Ban Mai,Trụ dừng,Quận 7,Phường Phú Mỹ,1097,Huỳnh Tấn Phát,,Đang khai thác,106.735525,10.723141,MnBM 1097 HTP,"20, 75",115,232
2182,Q7 032,Khu phố 3,Trụ dừng,Quận 7,Phường Phú Thuận,1027,Huỳnh Tấn Phát,,Đang khai thác,106.734554,10.725028,Kp3 1027 HTP,"20, 75",115,232
2183,Q7 033,Phú Thuận,Trụ dừng,Quận 7,Phường Phú Thuận,853,Huỳnh Tấn Phát,,Đang khai thác,106.731834,10.731727,PT 853 HTP,"20, 75",115,232
2184,Q7 035,Cầu Phú Mỹ,Trụ dừng,Quận 7,Phường Tân Phú,731,Huỳnh Tấn Phát,,Đang khai thác,106.730681,10.736639,CPM 731 HTP,"20, 75",115,232
2189,Q7 036,Nghĩa Trang Liệt Sĩ Nhà Bè,Trụ dừng,Quận 7,Phường Tân Thuận Đông,619,Huỳnh Tấn Phát,,Đang khai thác,106.730188,10.739944,NTLSNB 619 HTP,"20, 68, 75",115,232
2185,Q7 037,Trường Nguyễn Hữu Cảnh,Trụ dừng,Quận 7,Phường Tân Thuận Đông,571,Huỳnh Tấn Phát,,Đang khai thác,106.729796,10.742621,TNHC 571 HTP,"20, 68, 75",115,232
2187,Q7 038,Nhà tưởng niệm Bác Hồ,Trụ dừng,Quận 7,Phường Tân Thuận Đông,473-475,Huỳnh Tấn Phát,,Đang khai thác,106.72941,10.745077,NtnBH 473-475 HTP,"20, 68, 75",115,232
2190,Q7 039,Bùi Văn Ba,Trụ dừng,Quận 7,Phường Tân Thuận Đông,381,Huỳnh Tấn Phát,,Đang khai thác,106.728868,10.749441,BVB 381 HTP,"20, 68, 75",115,232
2188,Q7 040,Khu chế xuất Tân Thuận,Trụ dừng,Quận 7,Phường Tân Thuận Đông,Đối diện 298,Huỳnh Tấn Phát,,Đang khai thác,106.72868,10.751892,KcxTT Dd298 HTP,"20, 68, 75",115,232
848,Q4 031,Cảng Sài Gòn,Nhà chờ,Quận 4,,Đối diện 466,Nguyễn Tất Thành,,Đang khai thác,106.7155,10.758443,CSG Dd466 NTT,"102, 20, 31, 34, 75",115,232
847,Q4 032,Nhà thờ Thánh An Tôn,Nhà chờ,Quận 4,,Đối diện 448,Nguyễn Tất Thành,,Đang khai thác,106.713241,10.759771,NtTAT Dd448 NTT,"102, 20, 31, 34, 75",115,232
850,Q4 033,Đại học Nguyễn Tất Thành,Nhà chờ,Quận 4,,Đối diện 300A,Nguyễn Tất Thành,,Đang khai thác,106.710194,10.761557,DhNTT Dd300A NTT,"102, 20, 31, 34, 75",115,232
849,Q4 034,Bưu Điện Quận 4,Ô sơn,Quận 4,,75-83,Nguyễn Tất Thành,,Đang khai thác,106.707941,10.763744,BDQ4 75-83 NTT,"102, 20, 31, 34, 75",115,232
852,Q4 006,Chợ Xóm Chiếu,Trụ dừng,Quận 4,,34,Hoàng Diệu,,Đang khai thác,106.706471,10.764983,CXC 34 HD,"102, 20, 31, 34, 75",115,232
851,Q4 007,Đoàn Văn Bơ,Trụ dừng,Quận 4,,106-108,Hoàng Diệu,,Đang khai thác,106.704031,10.763744,DVB 106-108 HD,"102, 20, 31, 34, 75",115,232
2028,Q1 194,Trường Cao Thắng,Nhà chờ,Quận 1,Phường Bến Nghé,Trường Cao Thắng,Hàm Nghi,,Đang khai thác,106.701853,10.771043,TCT TCT HN,"01, 03, 102, 19, 20, 34, 38, 39, 45, 56, 75, 86, 88",115,232
78,Q1 021,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Bến Thành,Hàm nghi 2,Hàm Nghi,,Đang khai thác,106.699889,10.77107,TTctdHN Hn2 HN,"34, 38, 39, 45, 75",115,232
7273,Q1 187,Khách sạn New World,Ô sơn,Quận 1,Phường Bến Thành,Đối diện cây xanh số 105,Lê Lai,Có,Đang khai thác,106.695946,10.770964,KsNW Ddcxs105 LL,"03, 04, 102, 109, 18, 19, 20, 34, 36, 39, 52, 75, 86, 88, 93",115,232
7274,Q1 188,Nguyễn Thị Nghĩa,Trụ dừng,Quận 1,Phường Bến Thành,94-96,Lê Lai,Có,Đang khai thác,106.693495,10.769952,NTN 94-96 LL,"03, 04, 102, 109, 140, 18, 19, 20, 34, 36, 39, 52, 53, 69, 72, 75, 86, 88, 93",115,232
7275,Q1 189,Tôn Thất Tùng,Trụ dừng,Quận 1,Phường Bến Thành,202-204,Lê Lai,Có,Đang khai thác,106.690469,10.768761,TTT 202-204 LL,"03, 04, 102, 109, 140, 18, 19, 20, 34, 36, 39, 52, 53, 69, 72, 75, 86, 88, 93",115,232
35,BX 01,Bến xe buýt Sài Gòn,Bến xe,Quận 1,Phường Phạm Ngũ Lão,BẾN XE BUÝT SÀI GÒN,Lê Lai,Có,Đang khai thác,106.689362,10.767676,BxbSG BXBSG LL,"03, 04, 102, 109, 120, 13, 140, 18, 19, 20, 27, 28, 34, 36, 39, 52, 61-6, 65, 69, 70-3, 72, 75, 86, 88, 93, D1",115,232
7695,BX 33,Bến xe Miền Đông mới,Bến xe,Quận 9,Phường Long Bình,Bến xe Miền Đông mới,Quốc lộ 1,Có,Đang khai thác,106.814865,10.880405,BxMDm BxMDm Ql1,"55, 76, 93",116,2
3742,Q9 267,Đường Hoàng Hữu Nam,Trụ dừng,Quận 9,Phường Long Bình,373,Hoàng Hữu Nam,,Đang khai thác,106.814125,10.871176,DHHN 373 HHN,"55, 76, 93",116,2
3745,Q9 059,Ngã ba Lâm Viên 1,Trụ dừng,Quận 9,Phường Tân Phú,Đối diện 100,D400,,Tạm ngưng khai thác,106.812386,10.870689,NbLV1 Dd100 D,"55, 76, 93",116,2
3744,Q9 060,Nghĩa trang liệt sĩ Tp.HCM,Trụ dừng,Quận 9,Phường Tân Phú,Đối diện 28,D400,,Đang khai thác,106.809345,10.871408,NtlsT Dd28 D,"55, 76, 93",116,2
574,QTD 177,Khu DL Suối Tiên,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,9/29,Quốc lộ 1,,Đang khai thác,106.801116,10.86605,KDST 9/29 Ql1,"08, 10, 150, 19, 30, 33, 53, 60-1, 60-2, 60-3, 60-4, 76, 93, 99",116,2
4559,QTD 197,Câu vượt Trạm 2,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Câu vượt Trạm 2,Quốc lộ 1,,Đang khai thác,106.797318,10.8639,CvT2 CvT2 Ql1,"08, 60-1, 60-4, 76",116,2
398,QTD 074,Khu Công nghệ cao Q9,Trụ dừng,Quận Thủ Đức,Phường Linh Trung,Đối diện Khu công nghệ cao,Xa Lộ Hà Nội,,Đang khai thác,106.791138,10.860218,KCncQ DdKcnc XLHN,"06, 08, 150, 30, 52, 60-3, 60-4, 76",116,2
4392,QTD 075,Xa Lộ Hà Nội,Nhà chờ,Quận Thủ Đức,Phường Linh Trung,Đối diện Khu Công Nghệ Cao Q.9,Xa Lộ Hà Nội,,Đang khai thác,106.788633,10.858716,XLHN DdKCNCQ XLHN,"06, 52, 60-3, 60-4, 76",116,2
401,QTD 076,Công ty Cocacola,Trụ dừng,Quận Thủ Đức,Phường Linh Trung,Công ty Cocacola,Xa Lộ Hà Nội,,Đang khai thác,106.784964,10.856483,CtC CtC XLHN,"06, 08, 150, 30, 52, 60-3, 60-4, 76",116,2
1502,Q9 089,Siêu thị Coopmart,Nhà chờ,Quận 9,,4-6,Lê Văn Việt,,Đang khai thác,106.775032,10.848192,StC 4-6 LVV,"141, 55, 56, 57, 61-1, 76",116,2
1504,Q9 090,Bệnh viện 7C-Trường Quân y 2,Trụ dừng,Quận 9,,50,Lê Văn Việt,,Đang khai thác,106.778124,10.846262,Bv7C-TruongQy2 50 LVV,"141, 55, 56, 57, 61-1, 76",116,2
1495,Q9 091,Nhà sách Thành Nghĩa,Trụ dừng,Quận 9,,142-144,Lê Văn Việt,,Đang khai thác,106.780563,10.84486,NsTN 142-144 LVV,"141, 55, 56, 57, 61-1, 76",116,2
1497,Q9 092,Trạm y tế Phường Hiệp Phú,Trụ dừng,Quận 9,Phường Tăng Nhơn Phú B,192-194 (188),Lê Văn Việt,,Đang khai thác,106.782028,10.844114,TytPHP 192-194( LVV,"141, 55, 56, 61-1, 76, 99",116,2
1499,Q9 093,Chợ Hiệp Phú,Trụ dừng,Quận 9,Phường Tăng Nhơn Phú B,(278) 284,Lê Văn Việt,,Đang khai thác,106.784261,10.844128,CHP (284 LVV,"141, 55, 56, 61-1, 76, 99",116,2
3748,Q9 144,Ngã 3 Lê Văn Việt,Trụ dừng,Quận 9,Phường Tăng Nhơn Phú A,28A,Man Thiện,,Đang khai thác,106.786761,10.846004,N3LVV 28A MT,76,116,2
3746,Q9 143,Học Viện Bưu chính,Trụ dừng,Quận 9,,A1/3 (số 3),Man Thiện,,Đang khai thác,106.787383,10.84859,HVBc A(3) MT,76,116,2
3747,Q9 142,Học viện Chính trị - Hành chính,Trụ dừng,Quận 9,,Đối diện học viện Chính trị - Hành chính,Man Thiện,,Đang khai thác,106.787764,10.850245,HvCt-Hc DdhvCt-Hc MT,76,116,2
3749,Q9 141,Chung Cư C3,Ô sơn,Quận 9,Phường Tăng Nhơn Phú A,152,Man Thiện,,Đang khai thác,106.791115,10.853095,CCC 152 MT,76,116,2
3751,Q9 140,Trường mầm non Tuổi Hồng,Ô sơn,Quận 9,Phường Tăng Nhơn Phú A,212-214 (263-265),Man Thiện,,Đang khai thác,106.79554,10.850469,TmnTH 212-214( MT,76,116,2
3750,Q9 139,Chung Cư C5,Ô sơn,Quận 9,Phường Tăng Nhơn Phú A,272,Man Thiện,,Đang khai thác,106.798729,10.847784,CCC 272 MT,76,116,2
1505,Q9 242,Ngã 3 Nghêu sò,Trụ dừng,Quận 9,,CX3,Làng Tăng Phú,,Đang khai thác,106.798767,10.845685,N3Ns C LTP,"141, 76",116,2
1507,Q9 243,Khu phố 4,Trụ dừng,Quận 9,,50-52,Làng Tăng Phú,,Đang khai thác,106.79838,10.842879,Kp4 50-52 LTP,"141, 76",116,2
1510,Q9 244,Ngã 3 Xóm Bến,Trụ dừng,Quận 9,,19D,Làng Tăng Phú,,Đang khai thác,106.797184,10.840382,N3XB 19D LTP,"141, 76",116,2
1509,Q9 074,Dốc xóm Bến,Trụ dừng,Quận 9,,Đối diện Quán Nhà Quê,Lã Xuân Oai,,Đang khai thác,106.799408,10.836178,DxB DdQNQ LXO,"141, 76",116,2
1512,Q9 073,Ngã tư Samsung,Trụ dừng,Quận 9,,Cột điện T73C (Đối diện 215),Lã Xuân Oai,,Đang khai thác,106.803589,10.831241,NtS CdT(d215) LXO,"141, 76",116,2
3752,Q9 111,Ngã 3 Lò Lu,Trụ dừng,Quận 9,,81A,Lò Lu,,Đang khai thác,106.808472,10.824436,N3LL 81A LL,76,116,2
3753,Q9 112,Kho bạc nhà nước Quận 9,Trụ dừng,Quận 9,,Đối diện 77,Lò Lu,,Đang khai thác,106.812386,10.825187,KbnnQ9 Dd77 LL,76,116,2
3755,Q9 113,Trường Mầm non,Trụ dừng,Quận 9,,Đối diện trường mầm non Trường Thạnh,Lò Lu,,Đang khai thác,106.815653,10.825856,TMn DdtmnTT LL,76,116,2
3756,Q9 114,Chợ Trường Thạnh,Trụ dừng,Quận 9,,164,Lò Lu,,Đang khai thác,106.821104,10.826298,CTT 164 LL,76,116,2
3757,Q9 115,Cầu Chùm Chụp,Trụ dừng,Quận 9,,Đối diện trạm Cầu Chùm Chụp,Lò Lu,,Đang khai thác,106.826152,10.824112,CCC DdtCCC LL,76,116,2
3754,Q9 116,Lò Lu,Trụ dừng,Quận 9,,Đối diện cột điện PB 27,Lò Lu,,Đang khai thác,106.829032,10.824923,LL DdcdP27 LL,76,116,2
3758,Q9 206,cây xăng Trường Thạnh,Trụ dừng,Quận 9,,195,Nguyễn Xiển,,Đang khai thác,106.830475,10.823353,cxTT 195 NX,76,116,2
3759,Q9 205,Đường số 9,Trụ dừng,Quận 9,,Đối diện cột điện PD38,Nguyễn Xiển,,Đang khai thác,106.832213,10.818943,Ds9 DdcdP NX,76,116,2
3760,Q9 204,Long Thuận-Nguyễn Xiển,Trụ dừng,Quận 9,Phường Long Thạnh Mỹ,25,Nguyễn Xiển,,Đang khai thác,106.833732,10.815107,LTX 25 NX,76,116,2
3761,Q9  123,Ngã ba Long Thuận,Trụ dừng,Quận 9,Phường Trường Thạnh,14 (Cột điện 6),Long Thuận,,Đang khai thác,106.834999,10.814425,NbLT 14(d6) LT,"76, 88",116,2
3763,Q9  124,Cầu Trường Phước,Trụ dừng,Quận 9,Phường Long Phước,Cột điện T27C (116/A),Long Thuận,,Đang khai thác,106.843163,10.811874,CTP CdT( LT,"76, 88",116,2
3762,Q9 125,phim trường,Trụ dừng,Quận 9,Phường Long Phước,Cột điện T45C (CĐ PDA40),Long Thuận,,Đang khai thác,106.84671,10.811287,pt CdT(P LT,"76, 88",116,2
3764,Q9 126,Trại nhím,Trụ dừng,Quận 9,Phường Long Phước,216-218 (220),Long Thuận,,Đang khai thác,106.853827,10.811619,Tn 216-218( LT,"76, 88",116,2
3766,Q9 127,Ngã ba Long Phước,Trụ dừng,Quận 9,Phường Long Phước,322-324,Long Thuận,,Đang khai thác,106.859035,10.811961,NbLP 322-324 LT,"76, 88",116,2
3765,Q9 128,Trường tiểu học Long Phước,Ô sơn,Quận 9,Phường Long Phước,Trường MN Long Phước,Long Phước,,Đang khai thác,106.859474,10.811131,TthLP TMLP LP,"76, 88",116,2
3768,Q9 129,Chợ Long Phước,Ô sơn,Quận 9,,Đầu bến tuyến 88,Long Phước,,Không có,106.859556,10.808194,CLP Dbt88 LP,76,116,2
3767,Q9 130,Đình Phước Hậu,Trụ dừng,Quận 9,Phường Long Phước,Đối diện 409/3 (Đối diện 413),Long Phước,,Đang khai thác,106.858971,10.805101,DPH Dd409/3(d413) LP,76,116,2
3692,BX26,Long Phước,Bến xe,Quận 9,,ĐẦU BẾN HẺM 813 LONG PHƯỚC,Long Thuận,,Đang khai thác,106.860107,10.789044,LP DBH813LP LT,76,116,2
3771,BX 83,Đồng Hòa,Bến xe,Huyện Cần Giờ,,ĐẦU BẾN ĐỒNG HÒA,Duyên Hải,,Đang khai thác,106.881126,10.380525,DH DBDH DH,77,117,235
3772,HCG 035,Quán cafe 207,Ô sơn,Huyện Cần Giờ,,Đối diện trường Đồng Hòa,Duyên Hải,,Đang khai thác,106.886848,10.380061,Qc207 DdtDH DH,77,117,235
3770,HCG 036,Đình Ông Phước,Ô sơn,Huyện Cần Giờ,,Đình Ông Phước,Duyên Hải,,Đang khai thác,106.895058,10.380325,DOP DOP DH,77,117,235
3774,HCG 038,Đình Long Thạnh,Ô sơn,Huyện Cần Giờ,,Đối diện 1/40,Duyên Hải,,Đang khai thác,106.911875,10.386065,DLT Dd1/40 DH,77,117,235
3674,HCG 039,Ủy ban xã Long Hòa,Ô sơn,Huyện Cần Giờ,,Đối diện 1/147,Duyên Hải,,Đang khai thác,106.9121,10.389917,?bxLH Dd1/147 DH,77,117,235
3775,HCG 040,Cửa hàng Vĩnh Tiến,Ô sơn,Huyện Cần Giờ,,Cửa hàng Vĩnh Tiến,Duyên Hải,,Đang khai thác,106.911162,10.392165,ChVT ChVT DH,77,117,235
3776,HCG 041,Huy Hoàng,Ô sơn,Huyện Cần Giờ,,2/222,Duyên Hải,,Đang khai thác,106.913018,10.394455,HH 2/222 DH,77,117,235
3673,HCG 020,Cây xăng Đức Thanh,Nhà chờ,Huyện Cần Giờ,,Đ/d Cây xăng Đức Thanh,Duyên Hải,,Đang khai thác,106.916907,10.39512,CxDT DCxDT DH,"77, 90",117,235
